participant_id,group_id,study_group,trial_id,trial_order,trial_index,episode_id,scenario_id,context_title,context_label,context_text,context_dominant_function,song_id,excerpt_id,participant_song_label,song_title,target_eligible,target_ineligibility_reasons,history_eligible,history_ineligibility_reasons,history_comment_available,observed_max_rating,observed_preferred_set,observed_preferred_mix,is_single_winner,n_preferred_tied,human_rating_A,human_rating_B,human_rating_C,human_rating_D,human_rating_E,observed_rank_A,observed_rank_B,observed_rank_C,observed_rank_D,observed_rank_E
P028,group_01,group_01,P028__trial_05,5,5,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,id_like_to_know,group_01_song_b_id_like_to_know,Song B,I'd Like To Know,True,,True,,True,92,"[""A""]",A,True,1,92,11,76,83,21,1.0,5.0,3.0,2.0,4.0
P028,group_01,group_01,P028__trial_06,6,6,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,lead_me,group_01_song_a_lead_me,Song A,Lead Me,True,,True,,True,91,"[""A""]",A,True,1,91,80,0,50,14,1.0,2.0,5.0,3.0,4.0
P029,group_02,group_02,P029__trial_01,1,1,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,89,"[""C""]",C,True,1,15,7,89,73,50,4.0,5.0,1.0,2.0,3.0
P029,group_02,group_02,P029__trial_02,2,2,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,93,"[""A""]",A,True,1,93,75,11,0,28,1.0,2.0,4.0,5.0,3.0
P029,group_02,group_02,P029__trial_03,3,3,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,100,"[""B""]",B,True,1,13,100,56,22,85,5.0,1.0,3.0,4.0,2.0
P029,group_02,group_02,P029__trial_04,4,4,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,100,"[""C""]",C,True,1,32,0,100,93,7,3.0,5.0,1.0,2.0,4.0
P029,group_02,group_02,P029__trial_05,5,5,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,99,"[""B""]",B,True,1,17,99,72,28,0,4.0,1.0,2.0,3.0,5.0
P029,group_02,group_02,P029__trial_06,6,6,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,92,"[""E""]",E,True,1,25,47,0,66,92,4.0,3.0,5.0,2.0,1.0
P030,group_02,group_02,P030__trial_01,1,1,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,92,"[""C""]",C,True,1,71,24,92,47,6,2.0,4.0,1.0,3.0,5.0
P030,group_02,group_02,P030__trial_02,2,2,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,100,"[""C""]",C,True,1,69,9,100,93,0,3.0,4.0,1.0,2.0,5.0
P030,group_02,group_02,P030__trial_03,3,3,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,86,"[""A""]",A,True,1,86,3,67,18,35,1.0,5.0,2.0,4.0,3.0
P030,group_02,group_02,P030__trial_04,4,4,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,100,"[""E""]",E,True,1,63,93,48,76,100,4.0,2.0,5.0,3.0,1.0
P030,group_02,group_02,P030__trial_05,5,5,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,100,"[""C""]",C,True,1,22,76,100,55,8,4.0,2.0,1.0,3.0,5.0
P030,group_02,group_02,P030__trial_06,6,6,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,98,"[""C""]",C,True,1,0,38,98,81,59,5.0,4.0,1.0,2.0,3.0
P031,group_01,group_01,P031__trial_01,1,1,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,id_like_to_know,group_01_song_b_id_like_to_know,Song B,I'd Like To Know,True,,True,,True,86,"[""E""]",E,True,1,8,16,3,42,86,4.0,3.0,5.0,2.0,1.0
P031,group_01,group_01,P031__trial_02,2,2,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,lead_me,group_01_song_a_lead_me,Song A,Lead Me,True,,True,,True,15,"[""E""]",E,True,1,10,0,7,1,15,2.0,5.0,3.0,4.0,1.0
P031,group_01,group_01,P031__trial_03,3,3,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,id_like_to_know,group_01_song_b_id_like_to_know,Song B,I'd Like To Know,True,,True,,True,76,"[""A""]",A,True,1,76,25,12,50,41,1.0,4.0,5.0,2.0,3.0
P031,group_01,group_01,P031__trial_04,4,4,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,lead_me,group_01_song_a_lead_me,Song A,Lead Me,True,,True,,True,89,"[""A""]",A,True,1,89,13,24,35,6,1.0,4.0,3.0,2.0,5.0
P031,group_01,group_01,P031__trial_05,5,5,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,id_like_to_know,group_01_song_b_id_like_to_know,Song B,I'd Like To Know,True,,True,,True,50,"[""A""]",A,True,1,50,24,20,17,38,1.0,3.0,4.0,5.0,2.0
P031,group_01,group_01,P031__trial_06,6,6,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,lead_me,group_01_song_a_lead_me,Song A,Lead Me,True,,True,,True,37,"[""C""]",C,True,1,25,4,37,14,31,3.0,5.0,1.0,4.0,2.0
P032,group_02,group_02,P032__trial_01,1,1,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,79,"[""D""]",D,True,1,55,31,43,79,17,2.0,4.0,3.0,1.0,5.0
P032,group_02,group_02,P032__trial_02,2,2,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,79,"[""A""]",A,True,1,79,15,58,43,26,1.0,5.0,2.0,3.0,4.0
P032,group_02,group_02,P032__trial_03,3,3,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,76,"[""C""]",C,True,1,14,41,76,26,59,5.0,3.0,1.0,4.0,2.0
P032,group_02,group_02,P032__trial_04,4,4,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,78,"[""C""]",C,True,1,26,46,78,10,68,4.0,3.0,1.0,5.0,2.0
P032,group_02,group_02,P032__trial_05,5,5,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,83,"[""A""]",A,True,1,83,72,11,46,30,1.0,2.0,5.0,3.0,4.0
P032,group_02,group_02,P032__trial_06,6,6,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,64,"[""D""]",D,True,1,25,41,14,64,53,4.0,3.0,5.0,1.0,2.0
P033,group_02,group_02,P033__trial_01,1,1,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,40,"[""E""]",E,True,1,17,31,1,2,40,3.0,2.0,5.0,4.0,1.0
P033,group_02,group_02,P033__trial_02,2,2,FM-1,FM-1,FM-1 - Maintaining Engagement During an Activity,FM-1,"You are engaged in an activity that requires sustained mental or physical effort. As you continue, it becomes more difficult to stay engaged. You want to maintain your focus and motivation so that you can continue making steady progress toward completing the activity. You decide to listen to music while carrying on with the activity.",Focus-Motivation,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,39,"[""D""]",D,True,1,22,32,16,39,5,3.0,2.0,4.0,1.0,5.0
P033,group_02,group_02,P033__trial_03,3,3,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,83,"[""B""]",B,True,1,29,83,55,47,22,4.0,1.0,2.0,3.0,5.0
P033,group_02,group_02,P033__trial_04,4,4,EDR-2,EDR-2,EDR-2 - Unwinding After a Demanding Period,EDR-2,"You have some time for yourself after a demanding period. Although a few everyday concerns are still on your mind, there is nothing that requires your attention right now. You would like to feel calmer and take your mind off these concerns for a while, so you decide to listen to music to help you unwind.",Relaxation-Distraction,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,74,"[""C""]",C,True,1,36,64,74,3,11,3.0,2.0,1.0,5.0,4.0
P033,group_02,group_02,P033__trial_05,5,5,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,in_the_meantime,group_02_song_a_in_the_meantime,Song A,In The Meantime,True,,True,,True,78,"[""B""]",B,True,1,13,78,39,0,55,4.0,1.0,3.0,5.0,2.0
P033,group_02,group_02,P033__trial_06,6,6,EDR-1,EDR-1,EDR-1 - Enjoying Free Time,EDR-1,"You have some free time and no immediate responsibilities that require your attention. You are not feeling tired or worried, but you would like to enjoy your time rather than let it pass uneventfully. You decide to listen to music for entertainment, making your free time more enjoyable.",Enjoyment,pouring_room,group_02_song_b_pouring_room,Song B,Pouring Room,True,,True,,True,88,"[""E""]",E,True,1,78,50,36,24,88,2.0,3.0,4.0,5.0,1.0
