participant_id,group,song_id,mix_id,stimulus_id,episode,presentation_order,expected_rating,rating,comment
P019,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,3,66.383,63.5,Synthetic mandatory comment for Song_1_Mix_1 during Focus.
P019,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,1,61.383,62.5,Synthetic mandatory comment for Song_1_Mix_1 during Motivation.
P019,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,2,66.344,61.2,Synthetic mandatory comment for Song_1_Mix_2 during Motivation.
P019,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,3,72.841,71.3,Synthetic mandatory comment for Song_1_Mix_3 during Motivation.
P019,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,1,67.103,65.6,Synthetic mandatory comment for Song_2_Mix_1 during Relaxation.
P019,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,2,62.561,66.3,Synthetic mandatory comment for Song_2_Mix_3 during Relaxation.
P019,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,3,67.063,65.0,Synthetic mandatory comment for Song_2_Mix_2 during Relaxation.
P019,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,1,66.063,66.1,Synthetic mandatory comment for Song_2_Mix_2 during Distraction.
P019,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,2,61.561,65.6,Synthetic mandatory comment for Song_2_Mix_3 during Distraction.
P019,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,3,63.103,73.6,Synthetic mandatory comment for Song_2_Mix_1 during Distraction.
P019,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,1,66.103,68.9,Synthetic mandatory comment for Song_2_Mix_1 during Enjoyment.
P019,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,2,71.063,76.4,Synthetic mandatory comment for Song_2_Mix_2 during Enjoyment.
P019,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,3,70.561,60.2,Synthetic mandatory comment for Song_2_Mix_3 during Enjoyment.
P019,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,1,67.103,75.6,Synthetic mandatory comment for Song_2_Mix_1 during Focus.
P019,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,2,70.063,77.9,Synthetic mandatory comment for Song_2_Mix_2 during Focus.
P019,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,3,63.561,65.5,Synthetic mandatory comment for Song_2_Mix_3 during Focus.
P019,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,1,62.103,66.5,Synthetic mandatory comment for Song_2_Mix_1 during Motivation.
P019,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,2,67.063,77.9,Synthetic mandatory comment for Song_2_Mix_2 during Motivation.
P019,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,73.561,76.2,Synthetic mandatory comment for Song_2_Mix_3 during Motivation.
P020,Group_1,Song_1,Mix_2,Song_1_Mix_2,Relaxation,1,66.304,69.8,Synthetic mandatory comment for Song_1_Mix_2 during Relaxation.
P020,Group_1,Song_1,Mix_3,Song_1_Mix_3,Relaxation,2,56.083,23.2,Synthetic mandatory comment for Song_1_Mix_3 during Relaxation.
P020,Group_1,Song_1,Mix_1,Song_1_Mix_1,Relaxation,3,61.716,46.2,Synthetic mandatory comment for Song_1_Mix_1 during Relaxation.
P020,Group_1,Song_1,Mix_3,Song_1_Mix_3,Distraction,1,55.083,59.4,Synthetic mandatory comment for Song_1_Mix_3 during Distraction.
P020,Group_1,Song_1,Mix_2,Song_1_Mix_2,Distraction,2,65.304,54.8,Synthetic mandatory comment for Song_1_Mix_2 during Distraction.
P020,Group_1,Song_1,Mix_1,Song_1_Mix_1,Distraction,3,57.716,51.3,Synthetic mandatory comment for Song_1_Mix_1 during Distraction.
P020,Group_1,Song_1,Mix_3,Song_1_Mix_3,Enjoyment,1,64.083,59.7,Synthetic mandatory comment for Song_1_Mix_3 during Enjoyment.
P020,Group_1,Song_1,Mix_2,Song_1_Mix_2,Enjoyment,2,70.304,90.5,Synthetic mandatory comment for Song_1_Mix_2 during Enjoyment.
P020,Group_1,Song_1,Mix_1,Song_1_Mix_1,Enjoyment,3,60.716,60.7,Synthetic mandatory comment for Song_1_Mix_1 during Enjoyment.
P020,Group_1,Song_1,Mix_2,Song_1_Mix_2,Focus,1,69.304,83.9,Synthetic mandatory comment for Song_1_Mix_2 during Focus.
P020,Group_1,Song_1,Mix_1,Song_1_Mix_1,Focus,2,61.716,62.9,Synthetic mandatory comment for Song_1_Mix_1 during Focus.
P020,Group_1,Song_1,Mix_3,Song_1_Mix_3,Focus,3,57.083,48.1,Synthetic mandatory comment for Song_1_Mix_3 during Focus.
P020,Group_1,Song_1,Mix_1,Song_1_Mix_1,Motivation,1,56.716,56.4,Synthetic mandatory comment for Song_1_Mix_1 during Motivation.
P020,Group_1,Song_1,Mix_3,Song_1_Mix_3,Motivation,2,67.083,54.8,Synthetic mandatory comment for Song_1_Mix_3 during Motivation.
P020,Group_1,Song_1,Mix_2,Song_1_Mix_2,Motivation,3,66.304,64.0,Synthetic mandatory comment for Song_1_Mix_2 during Motivation.
P020,Group_1,Song_2,Mix_2,Song_2_Mix_2,Relaxation,1,67.024,75.3,Synthetic mandatory comment for Song_2_Mix_2 during Relaxation.
P020,Group_1,Song_2,Mix_1,Song_2_Mix_1,Relaxation,2,62.436,62.7,Synthetic mandatory comment for Song_2_Mix_1 during Relaxation.
P020,Group_1,Song_2,Mix_3,Song_2_Mix_3,Relaxation,3,56.803,54.3,Synthetic mandatory comment for Song_2_Mix_3 during Relaxation.
P020,Group_1,Song_2,Mix_3,Song_2_Mix_3,Distraction,1,55.803,57.8,Synthetic mandatory comment for Song_2_Mix_3 during Distraction.
P020,Group_1,Song_2,Mix_2,Song_2_Mix_2,Distraction,2,66.024,71.6,Synthetic mandatory comment for Song_2_Mix_2 during Distraction.
P020,Group_1,Song_2,Mix_1,Song_2_Mix_1,Distraction,3,58.436,49.4,Synthetic mandatory comment for Song_2_Mix_1 during Distraction.
P020,Group_1,Song_2,Mix_2,Song_2_Mix_2,Enjoyment,1,71.024,67.3,Synthetic mandatory comment for Song_2_Mix_2 during Enjoyment.
P020,Group_1,Song_2,Mix_1,Song_2_Mix_1,Enjoyment,2,61.436,48.7,Synthetic mandatory comment for Song_2_Mix_1 during Enjoyment.
P020,Group_1,Song_2,Mix_3,Song_2_Mix_3,Enjoyment,3,64.803,68.8,Synthetic mandatory comment for Song_2_Mix_3 during Enjoyment.
P020,Group_1,Song_2,Mix_3,Song_2_Mix_3,Focus,1,57.803,44.0,Synthetic mandatory comment for Song_2_Mix_3 during Focus.
P020,Group_1,Song_2,Mix_2,Song_2_Mix_2,Focus,2,70.024,72.1,Synthetic mandatory comment for Song_2_Mix_2 during Focus.
P020,Group_1,Song_2,Mix_1,Song_2_Mix_1,Focus,3,62.436,69.1,Synthetic mandatory comment for Song_2_Mix_1 during Focus.
P020,Group_1,Song_2,Mix_2,Song_2_Mix_2,Motivation,1,67.024,72.7,Synthetic mandatory comment for Song_2_Mix_2 during Motivation.
P020,Group_1,Song_2,Mix_1,Song_2_Mix_1,Motivation,2,57.436,44.8,Synthetic mandatory comment for Song_2_Mix_1 during Motivation.
P020,Group_1,Song_2,Mix_3,Song_2_Mix_3,Motivation,3,67.803,70.8,Synthetic mandatory comment for Song_2_Mix_3 during Motivation.
P021,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,78.103,83.5,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P021,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,66.481,63.8,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P021,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,72.394,68.0,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P021,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,1,68.394,81.7,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P021,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,65.481,81.6,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P021,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,77.103,88.9,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P021,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,1,82.103,85.3,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P021,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,74.481,81.4,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P021,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,71.394,72.5,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P021,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,67.481,74.9,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P021,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,72.394,71.9,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P021,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,3,81.103,74.5,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P021,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,77.481,83.2,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P021,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,2,78.103,78.1,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P021,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,3,67.394,70.5,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P021,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,69.254,65.9,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P021,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,63.544,70.4,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P021,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,57.632,61.0,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P021,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,59.544,55.0,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P021,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,56.632,41.7,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P021,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,68.254,58.8,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P021,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,73.254,73.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P021,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,2,65.632,63.2,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P021,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,3,62.544,59.5,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P021,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,1,72.254,75.3,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P021,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,63.544,66.4,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P021,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,58.632,62.3,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P021,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,68.632,49.7,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P021,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,58.544,55.3,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P021,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,3,69.254,49.6,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P022,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,72.888,72.8,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P022,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,65.204,74.6,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P022,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,63.116,73.8,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P022,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,62.116,66.5,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P022,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,68.888,64.1,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P022,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,64.204,64.2,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P022,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,71.116,66.1,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P022,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,69.204,76.5,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P022,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,71.888,78.0,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P022,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,64.116,72.9,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P022,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,68.204,74.5,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P022,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,72.888,73.8,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P022,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,67.888,60.2,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P022,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,74.116,69.3,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P022,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,65.204,70.1,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P022,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,56.354,60.3,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P022,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,54.267,43.1,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P022,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,3,64.038,62.2,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P022,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,60.038,82.0,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P022,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,55.354,43.0,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P022,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,3,53.267,66.5,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P022,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,63.038,66.7,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P022,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,2,62.267,63.3,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P022,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,60.354,64.4,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P022,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,55.267,51.2,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P022,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,64.038,74.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P022,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,59.354,53.6,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P022,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,65.267,55.6,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P022,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,59.038,63.1,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P022,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,3,56.354,69.4,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P023,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,1,82.527,80.8,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P023,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,82.81,72.8,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P023,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,81.366,79.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P023,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,81.527,73.3,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P023,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,2,81.81,83.9,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P023,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,77.366,89.2,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P023,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,90.527,85.2,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P023,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,86.81,99.7,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P023,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,80.366,82.6,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P023,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,83.527,87.4,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P023,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,81.366,81.9,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P023,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,3,85.81,86.8,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P023,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,93.527,80.9,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P023,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,76.366,62.5,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P023,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,82.81,88.7,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P023,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,73.96,68.6,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P023,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,72.516,72.6,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P023,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,73.677,80.8,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P023,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,72.677,83.7,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P023,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,72.96,87.2,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P023,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,68.516,73.0,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P023,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,77.96,89.1,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P023,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,71.516,81.7,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P023,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,81.677,87.2,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P023,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,74.677,79.4,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P023,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,76.96,67.1,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P023,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,3,72.516,78.8,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P023,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,84.677,77.5,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P023,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,73.96,85.7,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P023,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,67.516,75.1,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P024,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,67.24,56.9,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P024,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,74.887,72.7,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P024,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,69.1,70.0,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P024,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,1,63.24,73.4,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P024,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,2,73.887,70.6,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P024,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,3,68.1,71.3,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P024,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,77.1,81.2,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P024,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,2,66.24,66.3,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P024,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,78.887,72.1,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P024,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,77.887,76.2,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P024,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,67.24,64.8,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P024,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,70.1,86.0,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P024,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,74.887,72.7,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P024,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,62.24,43.4,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P024,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,3,80.1,72.1,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P024,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,66.037,59.9,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P024,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,58.39,70.8,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P024,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,60.251,58.8,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P024,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,1,65.037,65.6,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P024,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,59.251,59.6,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P024,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,54.39,53.6,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P024,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,68.251,47.4,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P024,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,57.39,39.4,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P024,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,70.037,65.1,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P024,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,61.251,67.5,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P024,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,58.39,62.6,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P024,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,69.037,65.6,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P024,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,1,66.037,75.3,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P024,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,2,71.251,72.9,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P024,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,53.39,62.1,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P025,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,65.175,71.5,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P025,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,66.247,67.2,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P025,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,69.582,69.6,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P025,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,1,65.582,43.5,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P025,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,65.247,52.5,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P025,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,64.175,53.5,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P025,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,74.247,72.0,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P025,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,69.175,55.6,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P025,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,68.582,59.7,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P025,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,69.582,91.7,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P025,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,68.175,84.4,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P025,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,67.247,63.5,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P025,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,65.175,54.8,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P025,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,64.582,47.4,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P025,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,3,77.247,76.2,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
